0.01282142,0.32073197,0.007111334,0.014068555,0.060449902,0.052823573,0.13453823,0.007885591,0.0087212715,0.06980736,0.03433224,0.31935742,0.024284597,0.02083227,0.057895776,0.03081802,0.10525008,0.017472882,0.0101302145,0.036269486
0.012758584,0.3205664,0.0071191657,0.014077816,0.06038866,0.05279729,0.13439138,0.007901867,0.008691522,0.06978444,0.03434426,0.31915292,0.024287079,0.020820213,0.057867546,0.030828174,0.10519651,0.01746491,0.010122614,0.036254115
0.012730866,0.32046327,0.0070982566,0.014079822,0.060350213,0.052769072,0.13431321,0.007876277,0.008688044,0.06977158,0.034353387,0.31901392,0.024260147,0.020822076,0.057857126,0.030802866,0.10516481,0.0174567,0.010115459,0.036241226
0.012746844,0.3204526,0.0071058525,0.014075067,0.060325045,0.05275008,0.1343067,0.007895376,0.008688719,0.06974801,0.034350287,0.31900844,0.024272894,0.020827247,0.057838574,0.030837234,0.10515861,0.017462451,0.0101057505,0.03622214
0.012715781,0.3203126,0.0070953527,0.014061284,0.060294945,0.0527273,0.13428296,0.007877206,0.008684539,0.069728404,0.034335725,0.3188097,0.024235193,0.020804256,0.05780813,0.030820709,0.105132446,0.017437449,0.010102953,0.03621991
0.012673928,0.3204229,0.0071123918,0.01408139,0.06029501,0.052741118,0.1342852,0.007873555,0.008675129,0.06973218,0.034366637,0.31896636,0.024257058,0.020827444,0.057815503,0.0308452,0.10514779,0.017461129,0.01010765,0.03621656
0.01302502,0.31630713,0.007755135,0.013515053,0.060223572,0.054576673,0.13266818,0.008063932,0.008174963,0.071625255,0.03490583,0.31469226,0.026221963,0.02096921,0.059917726,0.031204795,0.10379839,0.018941447,0.0102857165,0.036427997
0.013062955,0.3162825,0.007766881,0.0135083925,0.06021481,0.054630056,0.13265942,0.008063874,0.008174562,0.071613654,0.034930773,0.31467864,0.026243458,0.020971587,0.059910435,0.03119904,0.10378857,0.01895971,0.010292008,0.0364092
0.01309255,0.3162629,0.0077659558,0.013511069,0.060211692,0.054654006,0.13263136,0.008083548,0.008174311,0.07163815,0.034926265,0.31465876,0.0262207,0.020969972,0.059902504,0.031236345,0.10378055,0.018927066,0.010283535,0.036418665
0.0130319465,0.3164585,0.007766722,0.013511186,0.060248103,0.054620266,0.13268493,0.008056278,0.00818231,0.07166065,0.034939274,0.31482103,0.026253972,0.020984009,0.05993044,0.031233314,0.103823416,0.018961068,0.010284946,0.03643704
0.013018206,0.31626874,0.0077638645,0.013517732,0.06020059,0.054602966,0.1326228,0.008074234,0.008185987,0.07161027,0.034945056,0.31464198,0.026225403,0.020964207,0.059898157,0.031226382,0.10377878,0.01894494,0.010281254,0.036416326
0.013060219,0.316303,0.0077696783,0.013525007,0.06019852,0.054605573,0.13261512,0.008080983,0.008174556,0.07161423,0.034935568,0.31469005,0.02625347,0.020973515,0.059900634,0.031237928,0.10379196,0.018955924,0.010278046,0.036416482
0.160579,0.065698765,0.010302066,0.010946041,0.05669415,0.08856684,0.027064005,0.009429328,0.0076390486,0.07713041,0.110855065,0.07347622,0.03356887,0.020121852,0.06669918,0.07806746,0.02087555,0.0240388,0.01024395,0.035285793
0.16084513,0.06567037,0.010286673,0.010950622,0.056627985,0.08796195,0.027083544,0.009438183,0.007625202,0.077060916,0.11115913,0.073436245,0.033544198,0.020099018,0.0666571,0.07806058,0.020877235,0.02402142,0.010235544,0.03522597
0.16084823,0.06566368,0.010277143,0.010941823,0.05660391,0.08777027,0.027101528,0.009433315,0.0076129916,0.07702891,0.111281075,0.073422395,0.033508327,0.020098448,0.066605136,0.07807724,0.020870065,0.024003772,0.010216466,0.035218325
0.1608905,0.06560901,0.010278366,0.010945763,0.056602243,0.08759017,0.027059862,0.009449828,0.0076085893,0.0770205,0.11132084,0.07338413,0.033536136,0.020079171,0.066610366,0.078031324,0.020848172,0.024029167,0.010224639,0.035201948
0.16089715,0.06559362,0.010278899,0.010949766,0.056595955,0.08752958,0.027075611,0.009428312,0.0076070693,0.0769836,0.11138934,0.073368065,0.033517618,0.020071553,0.06658833,0.07806591,0.020832876,0.024009708,0.010216003,0.03519148
0.1609222,0.06555087,0.0102885775,0.010939379,0.05657031,0.08748402,0.02704877,0.009446894,0.007606433,0.07697653,0.11137902,0.07332036,0.033542994,0.020075614,0.066584915,0.078043774,0.02083998,0.024017457,0.010210665,0.035184562
