1.0,0.8097793,0.07002746,0.13813882,0.60316384,0.94494486,0.32944825,0.07846952,0.086266115,0.70174706,1.0,0.8951671,0.23553474,0.20513645,0.58091456,0.73216546,0.2593786,0.16726322,0.09855895,0.36081138
0.12987041,0.79663175,0.43601832,0.1368522,0.6056294,0.5317246,0.32260785,0.037314918,0.08611722,0.70381516,0.33907548,0.8826971,0.5542598,0.2059324,0.58205086,0.3071573,0.25438383,0.48025036,0.10046952,0.3618895
0.12799647,0.795777,0.072040625,0.37764418,0.6056802,0.53136665,0.32272315,0.077992104,0.5514304,0.70322067,0.3383959,0.88182515,0.24376354,0.688257,0.58143014,0.30680647,0.25409922,0.17677622,0.44079018,0.3613229
0.12716872,0.7946147,0.07189967,0.13658912,0.80592775,0.5311747,0.3224625,0.07792792,0.08602409,0.115958974,0.3384341,0.88130826,0.24320744,0.20611547,0.37080783,0.30688384,0.25384107,0.17637227,0.10059389,0.8804425
0.653835,0.8014374,0.07295503,0.099197716,0.48626208,0.76347154,0.32436985,0.07867109,0.08014843,0.4351607,0.5659164,0.88824165,0.24485017,0.19946451,0.32559997,0.55653614,0.25598854,0.17660499,0.10391842,0.2807444
0.12784886,1.0,0.07140152,0.10016515,0.48612958,0.52969813,1.0,0.07871739,0.08012315,0.43433702,0.34230375,1.0,0.24296962,0.1999386,0.3244025,0.30810872,0.87739974,0.17575583,0.1029461,0.2821325
1.0,0.77260184,0.077024885,0.13273169,0.600588,0.928829,0.31533065,0.08035859,0.080390275,0.71752757,1.0,0.85575545,0.25493932,0.20606877,0.5989463,0.7360395,0.2472156,0.18185602,0.10023275,0.36145675
0.13231988,0.7584852,0.44003844,0.13142371,0.60368896,0.5488492,0.30809724,0.036136214,0.08064098,0.7219866,0.34488392,0.84241164,0.5346286,0.20719078,0.602184,0.311032,0.24194239,0.4649049,0.10198029,0.3632743
0.13215591,0.75799334,0.078600965,0.37263393,0.60409397,0.5491895,0.30819458,0.07971266,0.56373316,0.72191274,0.34420273,0.84185976,0.26336637,0.6898193,0.60181737,0.31061125,0.24171747,0.19162841,0.44444153,0.36298418
0.13201134,0.7577894,0.07860794,0.13120629,0.80378795,0.5491461,0.3083585,0.07987376,0.080508746,0.1338534,0.34419307,0.84233165,0.2630916,0.2072915,0.38831803,0.31048355,0.24171098,0.1914125,0.10197965,0.8792832
0.6338407,0.7654925,0.079733595,0.09862058,0.47900996,0.7688141,0.31112176,0.08075811,0.083026305,0.4366658,0.5691965,0.8503005,0.26550165,0.20210765,0.330918,0.55851126,0.2442275,0.19230118,0.10569263,0.2777455
0.13235165,1.0,0.078112304,0.099694915,0.479092,0.54975945,1.0,0.080797076,0.083013825,0.43603757,0.34834284,1.0,0.26355457,0.20260161,0.3299909,0.3126088,0.85616237,0.19137579,0.104776725,0.2793522
0.16769986,1.0,0.10258222,0.108387835,0.57242185,0.65579385,1.0,0.09362285,0.07343944,0.7685937,0.39770836,1.0,0.34042412,0.20032592,0.661237,0.35329363,0.99258673,0.2488284,0.1002413,0.35970488
0.17000937,0.644194,0.45711243,0.10711447,0.5720039,0.6585524,0.26438624,0.029766845,0.074171476,0.7752812,0.39452004,0.72147346,0.46125072,0.19987239,0.66724944,0.35161617,0.2042096,0.4080554,0.10138848,0.35639897
0.1702404,0.6434802,0.10413644,0.34809497,0.5721646,0.658734,0.26432204,0.09349028,0.60442907,0.77510136,0.39385554,0.7204873,0.34272113,0.6835079,0.66697377,0.35110983,0.20398606,0.25069717,0.45277217,0.35595253
0.16988534,0.643276,0.104152486,0.10695146,0.7711579,0.6584412,0.26424506,0.093579926,0.07411359,0.21562132,0.39414376,0.7210963,0.3423338,0.19986293,0.4578051,0.35110176,0.20383014,0.25064236,0.10130643,0.86338353
0.5230696,0.65002775,0.105663344,0.0914759,0.43427438,0.81291103,0.2667835,0.09471077,0.08814656,0.44708723,0.589939,0.72787386,0.34623533,0.1982627,0.36228254,0.5710154,0.20615277,0.2526109,0.10421949,0.2587009
0.1706037,1.0,0.104042776,0.09226584,0.43449715,0.66301155,0.89985067,0.09460809,0.088425264,0.4471208,0.39890498,1.0,0.34429172,0.19892566,0.36197972,0.35447952,0.740855,0.25179568,0.10366389,0.26093835
